community_code,week_start,rpt_comm_pace_status,black_homesites,red_homesites,yellow_homesites,green_homesites,dirt_homesites
00895,2025-05-05,Behind Pace,11,2,2,19,4
00895,2025-05-12,Behind Pace,6,6,0,10,24
00895,2025-05-19,Ahead of Pace,1,6,2,5,15
00895,2025-05-26,Very Behind Pace,10,0,5,9,9
00895,2025-06-02,On Pace,9,1,4,14,22
00895,2025-06-09,Behind Pace,4,6,2,8,8
00895,2025-06-16,On Pace,19,2,3,10,15
00895,2025-06-23,Ahead of Pace,6,0,0,1,20
00895,2025-06-30,Ahead of Pace,4,5,4,10,6
00895,2025-07-07,Very Ahead of Pace,5,0,0,8,10
00895,2025-07-14,On Pace,0,0,3,15,0
00895,2025-07-21,Behind Pace,5,5,1,14,13
00895,2025-07-28,On Pace,8,1,0,6,14
00895,2025-08-04,On Pace,4,9,1,4,7
00896,2024-08-05,Behind Pace,4,10,1,7,29
00896,2024-08-12,On Pace,10,6,0,13,16
00896,2024-08-19,On Pace,2,2,2,12,14
00896,2024-08-26,Ahead of Pace,7,4,3,13,21
00896,2024-09-02,Ahead of Pace,1,1,0,9,9
00896,2024-09-09,On Pace,7,3,3,14,11
00896,2024-09-16,On Pace,4,2,0,10,11
00896,2024-09-23,Behind Pace,4,2,0,12,8
00896,2024-09-30,Very Ahead of Pace,0,6,3,9,13
00896,2024-10-07,Ahead of Pace,5,3,3,9,10
00896,2024-10-14,Ahead of Pace,4,0,4,16,11
00896,2024-10-21,On Pace,13,5,0,8,1
00896,2024-10-28,Ahead of Pace,3,6,1,27,14
00896,2024-11-04,On Pace,1,2,2,15,12
00896,2024-11-11,Behind Pace,10,0,0,5,15
00896,2024-11-18,Behind Pace,2,0,3,11,12
00896,2024-11-25,Very Ahead of Pace,5,3,2,6,7
00896,2024-12-02,Ahead of Pace,1,1,1,10,26
00896,2024-12-09,On Pace,10,3,0,17,17
00896,2024-12-16,Ahead of Pace,0,1,5,13,17
00896,2024-12-23,On Pace,0,0,4,15,26
00896,2024-12-30,Behind Pace,3,2,0,6,10
00896,2025-01-06,Very Ahead of Pace,7,4,3,8,20
00896,2025-01-13,On Pace,6,1,1,14,0
00896,2025-01-20,On Pace,0,6,0,5,13
00896,2025-01-27,On Pace,9,3,3,9,13
00896,2025-02-03,Very Ahead of Pace,7,0,2,13,23
00896,2025-02-10,Ahead of Pace,10,6,0,5,32
00896,2025-02-17,Very Ahead of Pace,4,2,0,10,23
00896,2025-02-24,On Pace,1,12,4,9,8
00896,2025-03-03,On Pace,7,9,1,9,18
00896,2025-03-10,On Pace,5,1,1,13,18
00896,2025-03-17,Ahead of Pace,0,1,3,12,19
00896,2025-03-24,Behind Pace,4,2,0,12,18
00896,2025-03-31,On Pace,2,0,2,5,15
00896,2025-04-07,Behind Pace,5,4,2,6,9
00896,2025-04-14,Ahead of Pace,4,8,5,3,29
00896,2025-04-21,On Pace,4,0,0,12,9
00896,2025-04-28,Ahead of Pace,6,1,0,4,5
00896,2025-05-05,On Pace,0,0,2,21,35
00896,2025-05-12,Ahead of Pace,4,0,2,5,18
00896,2025-05-19,Behind Pace,6,0,1,19,17
00896,2025-05-26,Behind Pace,10,4,5,8,8
00896,2025-06-02,Behind Pace,2,0,2,6,11
00896,2025-06-09,On Pace,7,5,3,8,22
00896,2025-06-16,Behind Pace,9,3,0,1,3
00896,2025-06-23,On Pace,1,1,2,0,22
00896,2025-06-30,On Pace,9,3,2,9,17
00896,2025-07-07,Ahead of Pace,3,2,3,22,25
00896,2025-07-14,Ahead of Pace,4,6,1,10,6
00896,2025-07-21,On Pace,0,0,2,5,21
00896,2025-07-28,On Pace,0,3,1,9,5
00896,2025-08-04,Behind Pace,6,1,3,5,6
00897,2024-08-05,Ahead of Pace,5,0,1,6,19
00897,2024-08-12,On Pace,10,7,0,12,19
00897,2024-08-19,On Pace,0,4,2,16,13
00897,2024-08-26,Very Ahead of Pace,7,3,0,6,17
00897,2024-09-02,Behind Pace,4,1,4,19,2
00897,2024-09-09,Ahead of Pace,7,4,0,10,23
00897,2024-09-16,Behind Pace,2,7,0,4,19
00897,2024-09-23,Ahead of Pace,4,9,2,7,11
00897,2024-09-30,Behind Pace,5,0,2,9,25
00897,2024-10-07,On Pace,0,4,2,13,20
00897,2024-10-14,Behind Pace,5,0,0,11,22
00897,2024-10-21,On Pace,2,4,1,3,6
00897,2024-10-28,On Pace,4,0,2,5,12
00897,2024-11-04,Very Behind Pace,0,6,5,13,10
00897,2024-11-11,Very Behind Pace,9,3,3,16,29
00897,2024-11-18,Behind Pace,2,3,0,11,4
00897,2024-11-25,Behind Pace,6,10,0,9,24
00897,2024-12-02,On Pace,4,2,1,6,20
00897,2024-12-09,Ahead of Pace,6,6,3,7,13
00897,2024-12-16,Very Behind Pace,11,0,0,2,26
00897,2024-12-23,On Pace,7,0,3,8,10
00897,2024-12-30,Behind Pace,15,7,5,0,21
00897,2025-01-06,Ahead of Pace,3,1,0,9,10
00897,2025-01-13,Very Behind Pace,1,0,2,9,19
00897,2025-01-20,Very Behind Pace,1,8,0,5,15
00897,2025-01-27,On Pace,6,1,0,9,24
00897,2025-02-03,Behind Pace,5,1,0,16,16
00897,2025-02-10,Behind Pace,6,0,0,13,21
00897,2025-02-17,Very Behind Pace,4,0,0,20,16
00897,2025-02-24,Very Behind Pace,2,5,1,8,22
00897,2025-03-03,Behind Pace,8,2,1,12,15
00897,2025-03-10,On Pace,3,2,1,18,0
00897,2025-03-17,On Pace,3,6,4,7,18
00897,2025-03-24,Very Behind Pace,3,4,0,4,8
00897,2025-03-31,Ahead of Pace,11,1,3,14,18
00897,2025-04-07,Ahead of Pace,0,0,0,16,22
00897,2025-04-14,Ahead of Pace,12,2,0,3,9
00897,2025-04-21,Behind Pace,11,0,5,11,13
00897,2025-04-28,On Pace,6,4,3,4,20
00897,2025-05-05,On Pace,2,2,0,9,16
00897,2025-05-12,On Pace,12,2,1,11,25
00897,2025-05-19,Behind Pace,3,4,4,17,0
00897,2025-05-26,Behind Pace,0,3,2,12,34
00897,2025-06-02,On Pace,7,0,0,4,22
00897,2025-06-09,Behind Pace,0,9,3,10,17
00897,2025-06-16,Ahead of Pace,2,5,1,13,14
00897,2025-06-23,Ahead of Pace,7,4,0,4,2
00897,2025-06-30,Behind Pace,4,0,1,8,13
00897,2025-07-07,On Pace,5,8,0,11,4
00897,2025-07-14,On Pace,3,8,4,13,7
00897,2025-07-21,On Pace,1,6,1,14,17
00897,2025-07-28,Behind Pace,10,2,2,16,9
00897,2025-08-04,Ahead of Pace,5,3,3,6,18
00898,2024-08-05,Ahead of Pace,8,4,2,7,22
00898,2024-08-12,Behind Pace,7,6,0,2,10
00898,2024-08-19,Ahead of Pace,5,2,0,9,18
00898,2024-08-26,Behind Pace,8,0,1,0,12
00898,2024-09-02,Ahead of Pace,9,1,0,9,20
00898,2024-09-09,On Pace,6,4,2,8,11
00898,2024-09-16,Ahead of Pace,3,0,1,8,3
00898,2024-09-23,Ahead of Pace,8,4,1,8,1
00898,2024-09-30,Behind Pace,3,0,2,1,8
00898,2024-10-07,Very Ahead of Pace,8,0,1,5,14
00898,2024-10-14,Very Ahead of Pace,6,1,1,11,22
00898,2024-10-21,Very Behind Pace,7,2,1,1,13
00898,2024-10-28,Behind Pace,8,0,0,12,22
00898,2024-11-04,Behind Pace,2,0,4,11,14
00898,2024-11-11,On Pace,1,1,0,9,16
00898,2024-11-18,Very Ahead of Pace,9,1,7,19,21
00898,2024-11-25,Very Ahead of Pace,1,4,3,7,8
00898,2024-12-02,Behind Pace,0,1,3,6,16
00898,2024-12-09,Very Ahead of Pace,10,4,0,8,10
00898,2024-12-16,Behind Pace,3,4,2,8,34
00898,2024-12-23,On Pace,6,0,3,6,13
00898,2024-12-30,Behind Pace,4,3,3,8,6
00898,2025-01-06,Behind Pace,11,0,1,18,23
00898,2025-01-13,Behind Pace,2,3,1,17,15
00898,2025-01-20,Ahead of Pace,1,0,5,18,22
00898,2025-01-27,On Pace,13,7,0,8,15
00898,2025-02-03,Very Behind Pace,5,1,2,10,31
00898,2025-02-10,Ahead of Pace,1,0,1,9,11
00898,2025-02-17,Behind Pace,8,3,5,8,24
00898,2025-02-24,Ahead of Pace,3,10,1,10,30
00898,2025-03-03,Ahead of Pace,0,0,2,11,22
00898,2025-03-10,On Pace,6,2,4,6,15
00898,2025-03-17,Behind Pace,6,1,1,6,5
00898,2025-03-24,Ahead of Pace,2,1,1,11,15
00898,2025-03-31,Very Behind Pace,4,1,0,11,10
00898,2025-04-07,Behind Pace,7,1,3,12,9
00898,2025-04-14,Behind Pace,10,1,3,8,14
00898,2025-04-21,On Pace,2,0,4,10,4
00898,2025-04-28,Very Ahead of Pace,8,4,1,16,22
00898,2025-05-05,Ahead of Pace,13,7,1,3,17
00898,2025-05-12,Behind Pace,8,4,0,11,4
00898,2025-05-19,Ahead of Pace,4,0,2,16,5
00898,2025-05-26,On Pace,9,0,1,12,26
00898,2025-06-02,Very Ahead of Pace,0,3,4,11,12
00898,2025-06-09,On Pace,0,4,0,3,8
00898,2025-06-16,Ahead of Pace,2,5,0,3,1
00898,2025-06-23,On Pace,5,0,1,2,9
00898,2025-06-30,On Pace,0,4,3,8,7
00898,2025-07-07,Ahead of Pace,5,7,4,8,10
00898,2025-07-14,Ahead of Pace,12,3,2,4,16
00898,2025-07-21,Behind Pace,7,4,1,4,12
00898,2025-07-28,Behind Pace,1,0,2,13,25
00898,2025-08-04,Behind Pace,4,0,2,13,15
00899,2024-08-05,Very Behind Pace,1,5,3,10,4
00899,2024-08-12,On Pace,4,4,0,3,8
00899,2024-08-19,On Pace,0,7,0,0,20
00899,2024-08-26,Ahead of Pace,1,7,2,3,6
00899,2024-09-02,On Pace,1,7,2,11,14
00899,2024-09-09,On Pace,5,2,5,0,10
00899,2024-09-16,Behind Pace,5,3,4,0,17
00899,2024-09-23,Ahead of Pace,2,7,0,9,17
00899,2024-09-30,Ahead of Pace,0,0,5,7,2
00899,2024-10-07,On Pace,1,2,0,5,14
00899,2024-10-14,Very Ahead of Pace,5,2,0,4,16
00899,2024-10-21,Behind Pace,8,5,2,7,19
00899,2024-10-28,Behind Pace,2,8,2,9,5
00899,2024-11-04,Very Behind Pace,6,3,3,7,19
00899,2024-11-11,On Pace,4,4,1,13,27
00899,2024-11-18,Behind Pace,0,4,2,9,14
00899,2024-11-25,On Pace,3,6,5,10,0
00899,2024-12-02,Behind Pace,7,5,0,17,14
00899,2024-12-09,Behind Pace,4,4,3,14,13
00899,2024-12-16,On Pace,3,2,0,15,0
00899,2024-12-23,On Pace,9,5,1,16,8
00899,2024-12-30,On Pace,0,3,4,7,13
00899,2025-01-06,Behind Pace,6,0,1,15,11
00899,2025-01-13,On Pace,12,0,3,7,21
00899,2025-01-20,Ahead of Pace,5,4,2,2,18
00899,2025-01-27,Ahead of Pace,5,0,0,9,14
00899,2025-02-03,On Pace,2,4,3,0,22
00899,2025-02-10,Behind Pace,2,3,1,12,7
00899,2025-02-17,Behind Pace,2,8,3,9,14
00899,2025-02-24,Ahead of Pace,1,1,5,13,15
00899,2025-03-03,Ahead of Pace,9,0,1,21,7
00899,2025-03-10,Very Ahead of Pace,3,0,1,11,10
00899,2025-03-17,Very Ahead of Pace,8,3,2,0,6
00899,2025-03-24,On Pace,5,0,3,9,14
00899,2025-03-31,On Pace,8,5,2,13,15
00899,2025-04-07,On Pace,1,7,0,5,22
00899,2025-04-14,On Pace,7,6,4,10,19
00899,2025-04-21,Behind Pace,0,6,2,9,11
00899,2025-04-28,On Pace,3,6,3,9,10
00899,2025-05-05,Behind Pace,0,1,3,4,14
00899,2025-05-12,Ahead of Pace,6,11,0,10,13
00899,2025-05-19,Behind Pace,0,3,1,4,11
00899,2025-05-26,Behind Pace,9,5,0,0,11
00899,2025-06-02,On Pace,3,4,1,20,20
00899,2025-06-09,Very Ahead of Pace,2,3,3,13,13
00899,2025-06-16,Ahead of Pace,3,0,7,6,11
00899,2025-06-23,On Pace,5,6,1,11,22
00899,2025-06-30,Very Ahead of Pace,6,4,0,8,18
00899,2025-07-07,Ahead of Pace,9,3,2,3,4
00899,2025-07-14,On Pace,4,0,1,5,15
00899,2025-07-21,On Pace,1,5,0,8,14
00899,2025-07-28,Behind Pace,5,2,3,14,20
00899,2025-08-04,Ahead of Pace,6,0,0,5,20
00900,2024-08-05,Ahead of Pace,10,3,0,10,17
00900,2024-08-12,Behind Pace,3,4,0,6,14
00900,2024-08-19,Behind Pace,7,1,0,0,21
00900,2024-08-26,Ahead of Pace,3,4,0,12,14
00900,2024-09-02,Ahead of Pace,2,3,5,9,13
00900,2024-09-09,Behind Pace,6,0,5,13,15
00900,2024-09-16,On Pace,3,2,2,7,20
00900,2024-09-23,Ahead of Pace,1,3,0,6,9
00900,2024-09-30,Very Behind Pace,9,4,1,19,15
00900,2024-10-07,Ahead of Pace,14,3,3,9,12
00900,2024-10-14,On Pace,5,0,1,8,11
00900,2024-10-21,Ahead of Pace,6,7,2,6,1
00900,2024-10-28,On Pace,5,4,0,12,20
00900,2024-11-04,Behind Pace,6,6,1,9,16
00900,2024-11-11,Behind Pace,2,2,2,16,12
00900,2024-11-18,Behind Pace,14,6,3,7,15
00900,2024-11-25,Behind Pace,5,0,2,6,14
00900,2024-12-02,On Pace,4,4,0,5,2
00900,2024-12-09,Very Ahead of Pace,8,0,1,2,0
00900,2024-12-16,On Pace,3,3,0,6,12
00900,2024-12-23,Very Behind Pace,10,1,0,17,24
00900,2024-12-30,Very Behind Pace,5,2,0,9,20
00900,2025-01-06,Ahead of Pace,7,1,0,6,21
00900,2025-01-13,Ahead of Pace,5,4,3,11,12
00900,2025-01-20,On Pace,10,1,2,16,10
00900,2025-01-27,Behind Pace,5,5,4,11,24
00900,2025-02-03,On Pace,2,2,3,12,10
00900,2025-02-10,Behind Pace,6,2,2,4,8
00900,2025-02-17,Ahead of Pace,1,7,6,8,17
00900,2025-02-24,Ahead of Pace,0,0,2,16,3
00900,2025-03-03,Ahead of Pace,1,6,2,7,17
00900,2025-03-10,Ahead of Pace,6,0,2,1,14
00900,2025-03-17,Very Ahead of Pace,7,6,6,11,6
00900,2025-03-24,Behind Pace,6,3,1,0,14
00900,2025-03-31,Very Ahead of Pace,5,0,0,9,22
00900,2025-04-07,Behind Pace,0,0,2,17,15
00900,2025-04-14,Behind Pace,5,0,0,10,20
00900,2025-04-21,Behind Pace,3,7,1,10,20
00900,2025-04-28,Ahead of Pace,0,0,1,4,16
00900,2025-05-05,Ahead of Pace,8,0,2,14,4
00900,2025-05-12,Very Ahead of Pace,9,2,4,11,22
00900,2025-05-19,On Pace,7,0,4,12,19
00900,2025-05-26,On Pace,1,8,2,19,14
00900,2025-06-02,Ahead of Pace,0,0,1,2,14
00900,2025-06-09,On Pace,3,4,2,12,21
00900,2025-06-16,On Pace,2,3,0,10,3
00900,2025-06-23,Ahead of Pace,10,5,0,4,25
00900,2025-06-30,Very Ahead of Pace,7,3,0,16,21
00900,2025-07-07,Very Behind Pace,8,4,3,14,11
00900,2025-07-14,Behind Pace,0,0,0,9,12
00900,2025-07-21,On Pace,4,6,1,6,26
00900,2025-07-28,Very Ahead of Pace,2,7,0,10,16
00900,2025-08-04,On Pace,10,5,0,12,21
00901,2024-08-05,On Pace,11,1,1,4,15
00901,2024-08-12,Very Ahead of Pace,3,4,1,7,10
00901,2024-08-19,Ahead of Pace,6,4,2,12,18
00901,2024-08-26,Ahead of Pace,4,1,3,15,9
00901,2024-09-02,Very Ahead of Pace,0,0,2,8,4
00901,2024-09-09,Very Ahead of Pace,1,1,2,8,15
00901,2024-09-16,On Pace,6,6,0,10,9
00901,2024-09-23,On Pace,10,0,2,19,16
00901,2024-09-30,On Pace,3,1,4,8,5
00901,2024-10-07,Ahead of Pace,6,3,5,8,12
00901,2024-10-14,On Pace,6,4,3,11,5
00901,2024-10-21,On Pace,6,4,1,13,4
00901,2024-10-28,Behind Pace,3,0,0,9,10
00901,2024-11-04,On Pace,1,5,0,20,21
00901,2024-11-11,On Pace,11,4,2,13,6
00901,2024-11-18,Behind Pace,7,1,1,13,13
00901,2024-11-25,On Pace,3,6,1,7,16
00901,2024-12-02,On Pace,3,2,0,4,12
00901,2024-12-09,Very Behind Pace,1,0,4,11,14
00901,2024-12-16,On Pace,5,8,2,15,11
00901,2024-12-23,Behind Pace,4,0,0,6,17
00901,2024-12-30,Ahead of Pace,4,4,0,12,20
00901,2025-01-06,On Pace,7,1,0,7,16
00901,2025-01-13,Very Behind Pace,8,3,1,13,15
00901,2025-01-20,Very Behind Pace,4,0,3,11,19
00901,2025-01-27,Very Behind Pace,6,2,1,14,19
00901,2025-02-03,Very Ahead of Pace,0,6,1,2,16
00901,2025-02-10,Ahead of Pace,7,3,1,4,5
00901,2025-02-17,Very Ahead of Pace,6,0,2,9,5
00901,2025-02-24,Behind Pace,7,5,2,12,8
00901,2025-03-03,Behind Pace,5,3,1,2,28
00901,2025-03-10,On Pace,7,0,0,17,23
00901,2025-03-17,Ahead of Pace,3,3,0,9,13
00901,2025-03-24,On Pace,7,3,2,13,22
00901,2025-03-31,Ahead of Pace,10,5,3,2,14
00901,2025-04-07,Very Behind Pace,5,0,2,8,16
00901,2025-04-14,Ahead of Pace,0,0,0,14,24
00901,2025-04-21,Ahead of Pace,4,0,0,18,26
00901,2025-04-28,Ahead of Pace,5,0,0,8,7
00901,2025-05-05,On Pace,8,3,1,8,20
00901,2025-05-12,Ahead of Pace,7,0,1,10,24
00901,2025-05-19,Very Ahead of Pace,6,0,1,7,3
00901,2025-05-26,Ahead of Pace,12,3,1,15,18
00901,2025-06-02,On Pace,5,7,3,2,18
00901,2025-06-09,On Pace,4,1,3,14,6
00901,2025-06-16,Behind Pace,9,1,0,0,23
00901,2025-06-23,Ahead of Pace,5,3,0,8,27
00901,2025-06-30,Behind Pace,2,7,2,14,22
00901,2025-07-07,Ahead of Pace,3,8,0,8,9
00901,2025-07-14,Ahead of Pace,0,2,3,12,14
00901,2025-07-21,Ahead of Pace,6,2,1,8,12
00901,2025-07-28,Very Behind Pace,6,0,1,6,17
00901,2025-08-04,Very Behind Pace,12,0,0,4,5
00902,2024-08-05,Ahead of Pace,8,6,0,13,15
00902,2024-08-12,Very Behind Pace,1,4,5,10,8
00902,2024-08-19,Ahead of Pace,0,2,1,10,18
00902,2024-08-26,Behind Pace,6,3,1,7,20
00902,2024-09-02,On Pace,6,0,2,15,12
00902,2024-09-09,Ahead of Pace,11,2,4,7,8
00902,2024-09-16,On Pace,6,5,3,14,13
00902,2024-09-23,On Pace,9,0,5,14,13
00902,2024-09-30,Ahead of Pace,9,3,2,4,17
00902,2024-10-07,Behind Pace,2,1,1,13,15
00902,2024-10-14,Very Behind Pace,1,5,5,7,3
00902,2024-10-21,On Pace,9,3,2,11,17
00902,2024-10-28,Ahead of Pace,5,0,0,14,19
00902,2024-11-04,Behind Pace,10,5,4,9,22
00902,2024-11-11,Very Behind Pace,0,0,0,8,18
00902,2024-11-18,Ahead of Pace,14,1,3,7,18
00902,2024-11-25,Ahead of Pace,0,3,3,2,13
00902,2024-12-02,Very Behind Pace,4,1,0,12,8
00902,2024-12-09,Ahead of Pace,5,2,0,5,20
00902,2024-12-16,On Pace,1,7,0,4,13
00902,2024-12-23,Ahead of Pace,3,0,3,23,14
00902,2024-12-30,On Pace,6,5,0,14,6
00902,2025-01-06,Behind Pace,4,0,3,16,14
00902,2025-01-13,Behind Pace,0,0,1,12,27
00902,2025-01-20,On Pace,5,2,4,7,24
00902,2025-01-27,Behind Pace,7,10,0,7,16
00902,2025-02-03,Very Ahead of Pace,3,5,0,11,17
00902,2025-02-10,On Pace,3,3,2,10,11
00902,2025-02-17,Very Ahead of Pace,5,2,2,14,23
00902,2025-02-24,Behind Pace,3,9,1,7,20
00902,2025-03-03,On Pace,0,1,4,8,24
00902,2025-03-10,On Pace,5,3,3,8,8
00902,2025-03-17,Ahead of Pace,5,9,4,12,10
00902,2025-03-24,On Pace,2,2,3,0,12
00902,2025-03-31,Very Behind Pace,10,5,1,14,18
00902,2025-04-07,On Pace,14,0,0,11,19
00902,2025-04-14,Behind Pace,5,3,1,12,16
00902,2025-04-21,Ahead of Pace,4,0,0,16,28
00902,2025-04-28,Behind Pace,0,0,0,13,20
00902,2025-05-05,Behind Pace,5,4,0,1,3
00902,2025-05-12,On Pace,7,4,0,10,14
00902,2025-05-19,Ahead of Pace,9,0,0,12,3
00902,2025-05-26,On Pace,4,3,3,7,18
00902,2025-06-02,Ahead of Pace,11,1,0,5,11
00902,2025-06-09,On Pace,8,2,5,6,17
00902,2025-06-16,Very Ahead of Pace,2,5,5,6,8
00902,2025-06-23,Ahead of Pace,7,6,0,8,1
00902,2025-06-30,Ahead of Pace,4,2,2,9,16
00902,2025-07-07,Behind Pace,0,7,0,3,2
00902,2025-07-14,On Pace,7,2,1,15,8
00902,2025-07-21,Behind Pace,2,4,1,9,12
00902,2025-07-28,Ahead of Pace,5,1,3,14,14
00902,2025-08-04,Behind Pace,4,15,4,2,20
00903,2024-08-05,Behind Pace,7,2,2,19,22
00903,2024-08-12,Very Ahead of Pace,1,0,0,17,3
00903,2024-08-19,Ahead of Pace,6,8,1,3,4
00903,2024-08-26,On Pace,4,4,1,14,10
00903,2024-09-02,Behind Pace,8,0,4,16,14
00903,2024-09-09,Ahead of Pace,7,0,2,6,21
00903,2024-09-16,Ahead of Pace,3,0,3,4,23
00903,2024-09-23,Very Behind Pace,5,0,1,15,22
00903,2024-09-30,Behind Pace,13,3,0,8,6
00903,2024-10-07,Very Ahead of Pace,0,3,2,11,16
00903,2024-10-14,Ahead of Pace,1,0,0,9,15
00903,2024-10-21,Behind Pace,5,1,2,11,20
00903,2024-10-28,On Pace,7,6,1,15,18
00903,2024-11-04,Behind Pace,0,0,2,15,13
00903,2024-11-11,Behind Pace,5,6,1,8,14
00903,2024-11-18,Behind Pace,0,1,0,16,29
00903,2024-11-25,On Pace,3,4,0,7,15
00903,2024-12-02,Very Ahead of Pace,5,2,6,11,15
00903,2024-12-09,On Pace,3,6,1,13,10
00903,2024-12-16,Ahead of Pace,4,0,1,12,18
00903,2024-12-23,Behind Pace,3,2,4,9,17
00903,2024-12-30,Behind Pace,12,3,3,6,15
00903,2025-01-06,On Pace,8,0,5,17,29
00903,2025-01-13,Behind Pace,6,9,2,5,22
00903,2025-01-20,Ahead of Pace,6,2,0,12,24
00903,2025-01-27,Behind Pace,2,6,3,9,16
00903,2025-02-03,On Pace,4,4,4,5,18
00903,2025-02-10,Ahead of Pace,3,3,0,13,18
00903,2025-02-17,Behind Pace,2,0,2,18,14
00903,2025-02-24,Very Ahead of Pace,0,0,2,5,13
00903,2025-03-03,Behind Pace,6,0,4,11,15
00903,2025-03-10,On Pace,0,6,0,9,13
00903,2025-03-17,Ahead of Pace,3,3,0,11,17
00903,2025-03-24,Behind Pace,5,4,1,20,10
00903,2025-03-31,Behind Pace,5,8,0,0,4
00903,2025-04-07,On Pace,4,5,2,12,14
00903,2025-04-14,Ahead of Pace,5,2,0,12,15
00903,2025-04-21,On Pace,7,0,2,6,24
00903,2025-04-28,Ahead of Pace,7,3,0,4,0
00903,2025-05-05,Very Ahead of Pace,1,3,1,6,15
00903,2025-05-12,Ahead of Pace,6,4,2,0,15
00903,2025-05-19,On Pace,6,1,0,11,5
00903,2025-05-26,Behind Pace,0,4,2,1,7
00903,2025-06-02,Very Behind Pace,0,2,1,14,17
00903,2025-06-09,Very Behind Pace,9,3,0,9,20
00903,2025-06-16,Ahead of Pace,11,1,2,7,13
00903,2025-06-23,On Pace,2,7,3,12,12
00903,2025-06-30,On Pace,6,4,0,21,13
00903,2025-07-07,Behind Pace,6,2,6,10,10
00903,2025-07-14,On Pace,6,1,1,7,11
00903,2025-07-21,Ahead of Pace,3,6,2,3,6
00903,2025-07-28,On Pace,5,4,3,5,17
00903,2025-08-04,Behind Pace,14,0,0,11,17
00904,2024-08-05,Ahead of Pace,11,4,2,13,8
00904,2024-08-12,On Pace,6,2,1,4,21
00904,2024-08-19,Behind Pace,0,4,0,15,13
00904,2024-08-26,Ahead of Pace,12,2,0,11,15
00904,2024-09-02,Behind Pace,4,0,2,7,20
00904,2024-09-09,On Pace,6,3,0,19,7
00904,2024-09-16,On Pace,7,0,1,3,16
00904,2024-09-23,On Pace,6,5,2,1,12
00904,2024-09-30,Ahead of Pace,5,3,0,11,12
00904,2024-10-07,On Pace,1,4,2,12,9
00904,2024-10-14,On Pace,3,4,4,9,11
00904,2024-10-21,Ahead of Pace,0,0,0,13,19
00904,2024-10-28,Behind Pace,0,2,1,17,2
00904,2024-11-04,Behind Pace,4,0,0,8,15
00904,2024-11-11,Very Behind Pace,3,2,4,16,9
00904,2024-11-18,Very Behind Pace,5,2,0,17,12
00904,2024-11-25,Very Behind Pace,0,4,2,7,23
00904,2024-12-02,On Pace,2,0,2,2,12
00904,2024-12-09,Ahead of Pace,10,6,3,10,9
00904,2024-12-16,Behind Pace,4,0,0,10,14
00904,2024-12-23,Ahead of Pace,7,6,3,5,17
00904,2024-12-30,Behind Pace,6,1,1,10,16
00904,2025-01-06,On Pace,0,10,4,18,9
00904,2025-01-13,Very Ahead of Pace,0,4,0,12,6
00904,2025-01-20,Very Behind Pace,14,6,3,8,12
00904,2025-01-27,Very Behind Pace,6,4,1,21,15
00904,2025-02-03,On Pace,3,0,3,7,15
00904,2025-02-10,Ahead of Pace,5,7,2,3,12
00904,2025-02-17,On Pace,4,4,4,10,17
00904,2025-02-24,Ahead of Pace,1,2,1,13,0
00904,2025-03-03,Very Behind Pace,6,1,0,0,11
00904,2025-03-10,On Pace,6,8,2,3,18
00904,2025-03-17,Behind Pace,0,0,4,0,15
00904,2025-03-24,Behind Pace,7,7,4,15,18
00904,2025-03-31,Behind Pace,8,5,0,11,12
00904,2025-04-07,Very Ahead of Pace,0,1,0,4,16
00904,2025-04-14,Very Behind Pace,4,4,1,12,28
00904,2025-04-21,On Pace,6,4,3,4,3
00904,2025-04-28,Behind Pace,2,0,4,4,9
00904,2025-05-05,Ahead of Pace,0,3,4,0,19
00904,2025-05-12,Very Ahead of Pace,5,1,3,9,19
00904,2025-05-19,Behind Pace,0,5,3,4,22
00904,2025-05-26,Behind Pace,7,0,1,13,0
00904,2025-06-02,Very Ahead of Pace,0,0,1,17,18
00904,2025-06-09,Ahead of Pace,2,1,0,4,5
00904,2025-06-16,Behind Pace,8,5,2,0,14
00904,2025-06-23,Very Behind Pace,8,1,0,14,9
00904,2025-06-30,Behind Pace,9,2,1,12,15
00904,2025-07-07,On Pace,7,4,2,5,7
00904,2025-07-14,Behind Pace,0,4,0,17,23
00904,2025-07-21,Behind Pace,1,3,2,4,13
00904,2025-07-28,On Pace,4,4,2,16,23
00904,2025-08-04,On Pace,7,0,3,11,13
00905,2024-08-05,Ahead of Pace,0,4,3,19,13
00905,2024-08-12,Behind Pace,3,4,2,19,9
00905,2024-08-19,Very Behind Pace,7,5,2,1,13
00905,2024-08-26,Behind Pace,4,1,0,20,2
00905,2024-09-02,Very Behind Pace,10,7,4,7,13
00905,2024-09-09,Behind Pace,7,2,2,10,3
00905,2024-09-16,Ahead of Pace,4,5,1,12,34
00905,2024-09-23,Very Ahead of Pace,3,1,2,22,13
00905,2024-09-30,Very Ahead of Pace,8,3,1,13,15
00905,2024-10-07,Behind Pace,8,0,1,16,9
00905,2024-10-14,Behind Pace,5,4,0,10,9
00905,2024-10-21,Very Behind Pace,5,10,5,6,8
00905,2024-10-28,Ahead of Pace,6,0,2,15,10
00905,2024-11-04,Very Ahead of Pace,0,2,0,9,11
00905,2024-11-11,Very Behind Pace,13,5,1,14,13
00905,2024-11-18,Very Behind Pace,6,2,0,9,7
